"Species_ID","species","Habitat","Suitability"
55943,"Scinax castroviejoi","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55944,"Scinax catharinae","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55944,"Scinax catharinae","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55945,"Scinax centralis","1.5. Forest - Subtropical/Tropical Dry","Suitable"
55945,"Scinax centralis","2.2. Savanna - Moist","Suitable"
55945,"Scinax centralis","3.6. Shrubland - Subtropical/Tropical Moist","Suitable"
55946,"Scinax chiquitanus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
61793,"Scinax constrictus","2.1. Savanna - Dry","Suitable"
55950,"Scinax danae","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55951,"Scinax duartei","4.7. Grassland - Subtropical/Tropical High Altitude","Suitable"
55952,"Scinax elaeochrous","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55952,"Scinax elaeochrous","1.9. Forest - Subtropical/Tropical Moist Montane","Marginal"
55952,"Scinax elaeochrous","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
55953,"Scinax eurydice","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55953,"Scinax eurydice","3.6. Shrubland - Subtropical/Tropical Moist","Suitable"
55953,"Scinax eurydice","4.6. Grassland - Subtropical/Tropical Seasonally Wet/Flooded","Suitable"
55953,"Scinax eurydice","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
55954,"Scinax exiguus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55954,"Scinax exiguus","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
136140,"Scinax faivovichi","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55976,"Scinax flavidus","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55976,"Scinax flavidus","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
55976,"Scinax flavidus","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
55976,"Scinax flavidus","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable"
55955,"Scinax flavoguttatus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55955,"Scinax flavoguttatus","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55956,"Scinax funereus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55956,"Scinax funereus","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
55956,"Scinax funereus","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
55957,"Scinax fuscomarginatus","1.5. Forest - Subtropical/Tropical Dry","Suitable"
55957,"Scinax fuscomarginatus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55957,"Scinax fuscomarginatus","2.2. Savanna - Moist","Suitable"
55957,"Scinax fuscomarginatus","3.6. Shrubland - Subtropical/Tropical Moist","Suitable"
55957,"Scinax fuscomarginatus","3.7. Shrubland - Subtropical/Tropical High Altitude","Suitable"
55957,"Scinax fuscomarginatus","4.6. Grassland - Subtropical/Tropical Seasonally Wet/Flooded","Suitable"
55957,"Scinax fuscomarginatus","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
55957,"Scinax fuscomarginatus","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
55957,"Scinax fuscomarginatus","15.8. Artificial/Aquatic - Seasonally Flooded Agricultural Land","Suitable"
55958,"Scinax fuscovarius","2.2. Savanna - Moist","Suitable"
55958,"Scinax fuscovarius","3.6. Shrubland - Subtropical/Tropical Moist","Suitable"
55958,"Scinax fuscovarius","3.7. Shrubland - Subtropical/Tropical High Altitude","Suitable"
55958,"Scinax fuscovarius","4.5. Grassland - Subtropical/Tropical Dry","Suitable"
55958,"Scinax fuscovarius","4.6. Grassland - Subtropical/Tropical Seasonally Wet/Flooded","Suitable"
55958,"Scinax fuscovarius","14.2. Artificial/Terrestrial - Pastureland","Suitable"
55958,"Scinax fuscovarius","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
55958,"Scinax fuscovarius","14.5. Artificial/Terrestrial - Urban Areas","Suitable"
55958,"Scinax fuscovarius","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
55962,"Scinax heyeri","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55963,"Scinax hiemalis","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55964,"Scinax humilis","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55964,"Scinax humilis","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55964,"Scinax humilis","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Marginal"
55965,"Scinax ictericus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
191003,"Scinax iquitorum","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55966,"Scinax jolyi","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55967,"Scinax jureia","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55525,"Scinax karenanneae","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55968,"Scinax kautskyi","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55968,"Scinax kautskyi","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Marginal"
55969,"Scinax kennedyi","2.2. Savanna - Moist","Suitable"
55969,"Scinax kennedyi","4.5. Grassland - Subtropical/Tropical Dry","Suitable"
55969,"Scinax kennedyi","4.6. Grassland - Subtropical/Tropical Seasonally Wet/Flooded","Suitable"
55969,"Scinax kennedyi","14.2. Artificial/Terrestrial - Pastureland","Suitable"
55970,"Scinax lindsayi","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55979,"Scinax melloi","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
48086163,"Scinax muriciensis","1.5. Forest - Subtropical/Tropical Dry","Suitable"
55980,"Scinax nasicus","1.5. Forest - Subtropical/Tropical Dry","Suitable"
55980,"Scinax nasicus","2.2. Savanna - Moist","Suitable"
55980,"Scinax nasicus","3.4. Shrubland - Temperate","Suitable"
55980,"Scinax nasicus","3.5. Shrubland - Subtropical/Tropical Dry","Suitable"
55980,"Scinax nasicus","3.6. Shrubland - Subtropical/Tropical Moist","Suitable"
55980,"Scinax nasicus","3.7. Shrubland - Subtropical/Tropical High Altitude","Suitable"
55980,"Scinax nasicus","4.4. Grassland - Temperate","Suitable"
55980,"Scinax nasicus","4.6. Grassland - Subtropical/Tropical Seasonally Wet/Flooded","Suitable"
55980,"Scinax nasicus","14.1. Artificial/Terrestrial - Arable Land","Suitable"
55980,"Scinax nasicus","14.2. Artificial/Terrestrial - Pastureland","Suitable"
55980,"Scinax nasicus","14.3. Artificial/Terrestrial - Plantations","Suitable"
55980,"Scinax nasicus","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
55980,"Scinax nasicus","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
55980,"Scinax nasicus","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable"
55981,"Scinax nebulosus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55981,"Scinax nebulosus","2.2. Savanna - Moist","Suitable"
55981,"Scinax nebulosus","14.2. Artificial/Terrestrial - Pastureland","Marginal"
55981,"Scinax nebulosus","14.4. Artificial/Terrestrial - Rural Gardens","Marginal"
55981,"Scinax nebulosus","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Marginal"
55982,"Scinax obtriangulatus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55982,"Scinax obtriangulatus","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55983,"Scinax oreites","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55984,"Scinax pachycrus","2.1. Savanna - Dry","Suitable"
55984,"Scinax pachycrus","3.5. Shrubland - Subtropical/Tropical Dry","Suitable"
55984,"Scinax pachycrus","4.5. Grassland - Subtropical/Tropical Dry","Suitable"
55984,"Scinax pachycrus","14.1. Artificial/Terrestrial - Arable Land","Suitable"
55984,"Scinax pachycrus","14.2. Artificial/Terrestrial - Pastureland","Suitable"
55985,"Scinax parkeri","1.5. Forest - Subtropical/Tropical Dry","Suitable"
55985,"Scinax parkeri","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55985,"Scinax parkeri","2.2. Savanna - Moist","Suitable"
55985,"Scinax parkeri","3.6. Shrubland - Subtropical/Tropical Moist","Suitable"
55985,"Scinax parkeri","4.6. Grassland - Subtropical/Tropical Seasonally Wet/Flooded","Suitable"
55985,"Scinax parkeri","14.2. Artificial/Terrestrial - Pastureland","Suitable"
55985,"Scinax parkeri","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
55986,"Scinax pedromedinae","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
135887,"Scinax peixotoi","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55987,"Scinax perereca","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55987,"Scinax perereca","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
55987,"Scinax perereca","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable"
55988,"Scinax perpusillus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55988,"Scinax perpusillus","3.6. Shrubland - Subtropical/Tropical Moist","Suitable"
55605,"Scinax pinima","2.2. Savanna - Moist","Suitable"
55605,"Scinax pinima","3.6. Shrubland - Subtropical/Tropical Moist","Suitable"
55605,"Scinax pinima","3.7. Shrubland - Subtropical/Tropical High Altitude","Suitable"
55605,"Scinax pinima","4.5. Grassland - Subtropical/Tropical Dry","Suitable"
55989,"Scinax proboscideus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55990,"Scinax quinquefasciatus","1.5. Forest - Subtropical/Tropical Dry","Suitable"
55990,"Scinax quinquefasciatus","1.6. Forest - Subtropical/Tropical Moist Lowland","Marginal"
55990,"Scinax quinquefasciatus","3.6. Shrubland - Subtropical/Tropical Moist","Suitable"
55990,"Scinax quinquefasciatus","14.3. Artificial/Terrestrial - Plantations","Suitable"
55990,"Scinax quinquefasciatus","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
55990,"Scinax quinquefasciatus","14.5. Artificial/Terrestrial - Urban Areas","Suitable"
55990,"Scinax quinquefasciatus","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
55990,"Scinax quinquefasciatus","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable"
55991,"Scinax ranki","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55992,"Scinax rizibilis","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55993,"Scinax rostratus","1.5. Forest - Subtropical/Tropical Dry","Suitable"
55993,"Scinax rostratus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55993,"Scinax rostratus","2.2. Savanna - Moist","Suitable"
55993,"Scinax rostratus","14.2. Artificial/Terrestrial - Pastureland","Marginal"
55993,"Scinax rostratus","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
55993,"Scinax rostratus","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
55994,"Scinax ruber","1.5. Forest - Subtropical/Tropical Dry","Suitable"
55994,"Scinax ruber","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55994,"Scinax ruber","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55994,"Scinax ruber","2.1. Savanna - Dry","Suitable"
55994,"Scinax ruber","2.2. Savanna - Moist","Suitable"
55994,"Scinax ruber","14.2. Artificial/Terrestrial - Pastureland","Suitable"
55994,"Scinax ruber","14.3. Artificial/Terrestrial - Plantations","Suitable"
55994,"Scinax ruber","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
55994,"Scinax ruber","14.5. Artificial/Terrestrial - Urban Areas","Suitable"
55994,"Scinax ruber","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
55994,"Scinax ruber","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable"
55995,"Scinax similis","2.2. Savanna - Moist","Suitable"
55995,"Scinax similis","4.5. Grassland - Subtropical/Tropical Dry","Suitable"
55995,"Scinax similis","14.2. Artificial/Terrestrial - Pastureland","Suitable"
55995,"Scinax similis","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
55995,"Scinax similis","14.5. Artificial/Terrestrial - Urban Areas","Suitable"
55995,"Scinax similis","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
48086193,"Scinax skuki","1.5. Forest - Subtropical/Tropical Dry","Suitable"
55996,"Scinax squalirostris","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55996,"Scinax squalirostris","2.2. Savanna - Moist","Suitable"
55996,"Scinax squalirostris","3.6. Shrubland - Subtropical/Tropical Moist","Suitable"
55996,"Scinax squalirostris","4.4. Grassland - Temperate","Suitable"
55996,"Scinax squalirostris","4.5. Grassland - Subtropical/Tropical Dry","Suitable"
55996,"Scinax squalirostris","4.6. Grassland - Subtropical/Tropical Seasonally Wet/Flooded","Suitable"
55996,"Scinax squalirostris","14.2. Artificial/Terrestrial - Pastureland","Suitable"
55996,"Scinax squalirostris","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
55996,"Scinax squalirostris","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
55996,"Scinax squalirostris","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable"
55997,"Scinax staufferi","1.5. Forest - Subtropical/Tropical Dry","Suitable"
55997,"Scinax staufferi","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55997,"Scinax staufferi","2.2. Savanna - Moist","Suitable"
55997,"Scinax staufferi","4.6. Grassland - Subtropical/Tropical Seasonally Wet/Flooded","Suitable"
55997,"Scinax staufferi","14.2. Artificial/Terrestrial - Pastureland","Suitable"
55997,"Scinax staufferi","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
55997,"Scinax staufferi","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
55997,"Scinax staufferi","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable"
55999,"Scinax sugillatus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55999,"Scinax sugillatus","14.3. Artificial/Terrestrial - Plantations","Suitable"
55999,"Scinax sugillatus","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
55999,"Scinax sugillatus","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
190495,"Scinax tigrinus","2.2. Savanna - Moist","Suitable"
56001,"Scinax trapicheiroi","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
56002,"Scinax trilineatus","2.2. Savanna - Moist","Suitable"
56002,"Scinax trilineatus","14.2. Artificial/Terrestrial - Pastureland","Suitable"
59651,"Scolecomorphus kirkii","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
59651,"Scolecomorphus kirkii","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
59651,"Scolecomorphus kirkii","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
59652,"Scolecomorphus uluguruensis","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
59653,"Scolecomorphus vittatus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
59653,"Scolecomorphus vittatus","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
59653,"Scolecomorphus vittatus","14.3. Artificial/Terrestrial - Plantations","Suitable"
59653,"Scolecomorphus vittatus","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
54442,"Scotobleps gabonicus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57607,"Scutiger boulengeri","4.7. Grassland - Subtropical/Tropical High Altitude","Suitable"
57608,"Scutiger brevipes","1.4. Forest - Temperate","Marginal"
57608,"Scutiger brevipes","4.4. Grassland - Temperate","Suitable"
57608,"Scutiger brevipes","4.7. Grassland - Subtropical/Tropical High Altitude","Suitable"
57609,"Scutiger chintingensis","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
57610,"Scutiger glandulatus","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
57610,"Scutiger glandulatus","4.4. Grassland - Temperate","Marginal"
57610,"Scutiger glandulatus","4.7. Grassland - Subtropical/Tropical High Altitude","Suitable"
57611,"Scutiger gongshanensis","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
57612,"Scutiger jiulongensis","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
57618,"Scutiger ningshanensis","1.4. Forest - Temperate","Suitable"
57618,"Scutiger ningshanensis","3.4. Shrubland - Temperate","Suitable"
57619,"Scutiger nyingchiensis","1.4. Forest - Temperate","Suitable"
57619,"Scutiger nyingchiensis","4.6. Grassland - Subtropical/Tropical Seasonally Wet/Flooded","Marginal"
57619,"Scutiger nyingchiensis","4.7. Grassland - Subtropical/Tropical High Altitude","Suitable"
57620,"Scutiger pingwuensis","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
57621,"Scutiger ruginosus","1.4. Forest - Temperate","Suitable"
57621,"Scutiger ruginosus","4.4. Grassland - Temperate","Suitable"
57622,"Scutiger sikimmensis","1.4. Forest - Temperate","Suitable"
57622,"Scutiger sikimmensis","4.7. Grassland - Subtropical/Tropical High Altitude","Suitable"
57623,"Scutiger tuberculatus","1.4. Forest - Temperate","Suitable"
57623,"Scutiger tuberculatus","4.4. Grassland - Temperate","Suitable"
57323,"Scythrophrys sawayae","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
20380,"Sechellophryne gardineri","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
20380,"Sechellophryne gardineri","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
20380,"Sechellophryne gardineri","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Marginal"
